,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_after_onehot,income_before_onehot
37266,White,Male,50,Federal-gov,13,Exec-managerial,>50K,>50K,-0.5015515436573865,0.5947404412731221,1,1,1
12690,White,Female,40,Self-emp-not-inc,9,Sales,<=50K,>50K,-0.15599642158953028,0.02932390971096558,0,1,0
7205,White,Male,60,Private,13,Other-service,<=50K,>50K,0.03913749681108677,0.03447486965025674,0,1,0
29626,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,1,0
24104,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
25587,White,Male,30,Self-emp-not-inc,9,Sales,<=50K,>50K,-0.24513973064865913,-0.017006851564270363,0,1,0
17818,White,Male,30,Local-gov,9,Protective-serv,<=50K,>50K,-0.37996925132183795,0.3984275686780399,1,1,0
40079,White,Male,60,Self-emp-not-inc,6,Prof-specialty,<=50K,>50K,0.0391174980519788,0.6736547723368942,1,1,0
47031,White,Male,40,Private,12,Craft-repair,<=50K,>50K,-0.2930919897654016,-0.0638069268861629,0,1,0
40453,White,Male,60,Local-gov,11,Exec-managerial,<=50K,>50K,-0.21241599237332331,0.7384924406294957,1,1,0
30229,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
32545,White,Male,30,Private,12,Machine-op-inspct,<=50K,>50K,-0.2118540971132348,-0.33568971177445367,0,1,0
31928,Non-White,Male,30,Private,13,Exec-managerial,>50K,>50K,-0.37693735023081737,0.16934421299950456,1,1,1
43615,White,Male,40,State-gov,14,Prof-specialty,>50K,>50K,-0.7028247154128207,1.4245767214920213,1,1,1
36771,White,Male,50,Private,6,Transport-moving,<=50K,>50K,-0.005544213430318418,-0.34063864795856386,0,1,0
40013,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
17677,White,Male,50,Private,12,Tech-support,>50K,>50K,-0.2711143417116988,-0.011819095910254943,0,1,1
69,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,1,0
38504,White,Male,50,Private,15,Prof-specialty,>50K,>50K,-0.5560423615210113,1.1268224869964336,1,1,1
23777,Non-White,Male,20,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.053540983306021604,-0.20576820832206308,0,1,0
21920,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
5406,White,Female,40,Private,13,Adm-clerical,<=50K,>50K,-0.21426491261259356,-0.018973868311362604,0,1,0
16589,Non-White,Female,30,Self-emp-not-inc,13,Prof-specialty,<=50K,>50K,-0.3806352488593241,0.6709395361857311,1,1,0
789,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,1,0
16023,White,Male,40,Private,16,Prof-specialty,>50K,>50K,-0.6347549261634089,1.1700112149359072,1,1,1
10771,White,Male,50,Self-emp-not-inc,10,Other-service,<=50K,>50K,-0.09701991447503629,-0.040271993192060526,0,1,0
14139,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
43461,White,Male,40,Self-emp-not-inc,13,Exec-managerial,<=50K,>50K,-0.5180106968949354,0.7082591303953751,1,1,0
33667,White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.37625307671730374,0.47527579912124207,1,1,0
6676,White,Male,50,Self-emp-inc,9,Craft-repair,<=50K,>50K,-0.33226868637182055,0.18612503763026922,1,1,0
18614,Non-White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.44520251288476825,0.46593472995300533,1,1,1
12244,White,Male,40,Self-emp-not-inc,13,Sales,>50K,>50K,-0.41255421560038175,0.42707890038492136,1,1,1
43462,White,Male,30,Local-gov,10,Protective-serv,<=50K,>50K,-0.34168075192510694,0.4548050356042095,1,1,0
15136,Non-White,Male,40,Unknown,13,Unknown,>50K,>50K,1.7602295709847828,1.047115945965924,2,1,1
32132,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
16397,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
27112,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
40041,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
40605,Non-White,Male,50,Self-emp-not-inc,12,Sales,<=50K,>50K,-0.2269583249798415,0.12269370276862114,1,1,0
19370,White,Male,40,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5766801148047538,0.8320840470490335,1,1,1
10108,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
1395,White,Female,20,Private,11,Prof-specialty,<=50K,>50K,-0.18535559881742023,0.18721952780125206,1,1,0
35154,White,Female,50,Self-emp-not-inc,9,Exec-managerial,>50K,>50K,-0.22815374127666438,0.2849040631730424,1,1,1
43718,White,Male,60,Private,9,Sales,<=50K,>50K,0.08093577839213364,-0.1128803138374919,0,1,0
37353,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
16010,White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.37625307671730374,0.47527579912124207,1,1,0
48526,White,Female,40,Private,10,Machine-op-inspct,<=50K,>50K,-0.037771981608626805,-0.38789167727811213,0,1,0
15321,Non-White,Male,40,Self-emp-not-inc,9,Craft-repair,>50K,>50K,-0.2508238548586737,-0.023053383526737938,0,1,1
9767,Non-White,Female,30,Self-emp-not-inc,14,Exec-managerial,>50K,>50K,-0.391973927077806,0.6975387911165258,1,1,1
35330,White,Male,40,Private,9,Exec-managerial,<=50K,>50K,-0.3146814886910462,0.07890007855789882,1,1,0
25105,White,Male,30,Local-gov,13,Protective-serv,<=50K,>50K,-0.5228417121729588,0.7211693023993015,1,1,0
29725,White,Male,40,Self-emp-not-inc,13,Craft-repair,<=50K,>50K,-0.4497708909205426,0.41064193124624937,1,1,0
17018,White,Female,40,Private,14,Exec-managerial,>50K,>50K,-0.41213377903638737,0.623219072279967,1,1,1
25229,White,Male,50,Self-emp-not-inc,13,Farming-fishing,<=50K,>50K,-0.3829815950390023,0.5499367980182363,1,1,0
21569,White,Male,50,Self-emp-not-inc,10,Farming-fishing,<=50K,>50K,-0.20182063479115045,0.28357253122314424,1,1,0
12218,White,Male,50,Federal-gov,9,Adm-clerical,>50K,>50K,-0.2290753790364227,-0.07360371608596833,0,1,1
3744,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,1,0
26061,White,Male,30,Local-gov,9,Craft-repair,<=50K,>50K,-0.32336761708039824,0.07769764974254062,1,1,0
20297,White,Male,30,Private,6,Tech-support,>50K,>50K,-0.05219973942713241,-0.33372695526986057,0,1,1
32500,White,Male,20,Private,11,Exec-managerial,<=50K,>50K,-0.24211444754168185,-0.007758477268759752,0,1,0
7729,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
10227,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
37884,White,Male,30,Private,9,Protective-serv,<=50K,>50K,-0.27850129285749137,-0.01933121988365778,0,1,0
3612,White,Female,30,Local-gov,9,Handlers-cleaners,>50K,>50K,-0.12084583835225429,-0.1829426738428085,0,1,1
47001,White,Male,40,Local-gov,10,Craft-repair,<=50K,>50K,-0.30962114178426897,0.25541913489664037,1,1,0
10521,White,Male,50,Self-emp-not-inc,14,Sales,<=50K,>50K,-0.44752021664691305,0.6980693407900452,1,1,0
26873,Non-White,Male,60,Federal-gov,13,Adm-clerical,>50K,>50K,-0.059011640495588956,0.25318435074700757,1,1,1
46368,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
23544,White,Male,40,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.43380765395363285,0.5093423133277719,1,1,1
32649,White,Male,40,Local-gov,12,Protective-serv,>50K,>50K,-0.4511615824711878,0.674681780611034,1,1,1
3388,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
1228,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
7372,White,Female,30,Private,10,Exec-managerial,<=50K,>50K,-0.13816563203398288,-0.061079729696555896,0,1,0
32215,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
27222,White,Male,50,Federal-gov,16,Prof-specialty,>50K,>50K,-0.6787525202786283,1.3631098439298688,1,1,1
22317,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
6296,White,Female,40,Local-gov,13,Prof-specialty,<=50K,>50K,-0.502263059282252,1.01437860591087,1,1,0
8943,White,Female,30,Private,13,Priv-house-serv,<=50K,>50K,-0.01156915746485041,-0.3362817794678267,0,1,0
25740,White,Male,40,Private,10,Transport-moving,<=50K,>50K,-0.181576308383643,-0.18740738050902897,0,1,0
39548,White,Female,60,Local-gov,9,Adm-clerical,<=50K,>50K,0.11730037556280695,0.16544302414413656,0,1,0
13330,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
35734,White,Male,50,Private,16,Prof-specialty,>50K,>50K,-0.6014557645559893,1.1444111383875302,1,1,1
35075,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
46098,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
16546,White,Male,60,Private,9,Exec-managerial,>50K,>50K,-0.02452070290241997,0.1682999161729619,0,1,1
25436,White,Female,30,Private,10,Exec-managerial,<=50K,>50K,-0.13816563203398288,-0.061079729696555896,0,1,0
11364,White,Male,30,Local-gov,10,Transport-moving,<=50K,>50K,-0.2585022427473878,0.10900738982473858,1,1,0
38390,White,Male,30,Federal-gov,13,Adm-clerical,<=50K,>50K,-0.38070497739436143,0.1533940759557401,1,1,0
24661,White,Female,30,Private,12,Transport-moving,>50K,>50K,-0.12828775756878982,-0.2852319289107589,0,1,1
42443,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
5906,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
46700,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
419,White,Male,50,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5433809531973343,0.8064839705006566,1,1,1
312,White,Male,50,Self-emp-not-inc,10,Farming-fishing,<=50K,>50K,-0.20182063479115045,0.28357253122314424,1,1,0
35421,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,1,0
15550,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
44188,Non-White,Female,40,Federal-gov,9,Prof-specialty,<=50K,>50K,-0.2791448204786756,0.38162320811852346,1,1,0
30223,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
28529,White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.37625307671730374,0.47527579912124207,1,1,0
23483,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
24879,White,Male,20,Self-emp-not-inc,4,Transport-moving,<=50K,>50K,0.0004017454517926753,-0.038320225196033585,0,1,0
6436,White,Male,60,Private,9,Machine-op-inspct,<=50K,>50K,0.10041497162353782,-0.2798560496365245,0,1,0
3172,White,Male,50,Local-gov,14,Exec-managerial,>50K,>50K,-0.593987909053045,1.0903910412459819,1,1,1
7326,White,Female,40,Private,11,Adm-clerical,<=50K,>50K,-0.1578197827680294,-0.189281866137788,0,1,0
30809,White,Female,30,Self-emp-not-inc,9,Sales,<=50K,>50K,-0.13145439748892856,-0.09202010851696456,0,1,0
7486,White,Male,60,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.016737644280795484,0.17730003514005088,1,1,0
12266,White,Male,60,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.016737644280795484,0.17730003514005088,1,1,0
12892,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,1,0
7561,White,Male,50,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.6751685267835981,1.5572647217663067,1,1,1
37336,Non-White,Male,50,Local-gov,13,Protective-serv,<=50K,>50K,-0.458009999455393,0.705959663027129,1,1,0
40062,White,Male,60,Unknown,10,Unknown,<=50K,>50K,2.175476741810513,0.9811050978376208,2,1,0
17392,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,1,0
2205,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
26229,White,Male,40,Private,9,Exec-managerial,<=50K,>50K,-0.3146814886910462,0.07890007855789882,1,1,0
30890,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
33057,White,Male,50,Unknown,9,Unknown,<=50K,>50K,1.8803266182325753,0.8097277167480113,2,1,0
7145,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
22026,White,Male,50,Private,11,Transport-moving,<=50K,>50K,-0.2729929771795112,-0.11695118808873932,0,1,0
6394,White,Male,30,Private,13,Adm-clerical,<=50K,>50K,-0.30340822167172243,-0.06530462958659852,0,1,0
9366,White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.137188242413782,0.9247276309114513,2,1,0
44384,White,Male,50,Unknown,9,Unknown,<=50K,>50K,1.8803266182325753,0.8097277167480113,2,1,0
38059,White,Male,40,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.3068984300694217,0.08790019752498779,1,1,0
8651,Non-White,Male,30,Private,13,Adm-clerical,<=50K,>50K,-0.24733364646097442,-0.17625821063832425,0,1,0
19622,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
8344,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
42036,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,1,0
380,Non-White,Male,40,Self-emp-not-inc,9,Exec-managerial,<=50K,>50K,-0.3190636608330665,0.2745638156223878,1,1,0
33412,White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.525819112196118,0.6982323292326612,1,1,1
28776,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
37764,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
1423,White,Female,40,State-gov,14,Prof-specialty,<=50K,>50K,-0.58913938225309,1.349563464539327,1,1,0
47383,White,Male,50,Private,12,Machine-op-inspct,>50K,>50K,-0.203096959606417,-0.23994577009490045,0,1,1
33385,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,1,0
37678,White,Male,50,Private,9,Adm-clerical,<=50K,>50K,-0.1517786233137837,-0.2923024216283069,0,1,0
23344,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
26734,White,Male,50,Self-emp-not-inc,10,Sales,<=50K,>50K,-0.1980940937451103,0.13511455704145242,1,1,0
47244,White,Male,50,Private,14,Exec-managerial,>50K,>50K,-0.4925199505886984,0.6726322526842843,1,1,1
37122,White,Male,40,Local-gov,11,Tech-support,<=50K,>50K,-0.44565848574127354,0.42906331138959186,1,1,0
15168,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
31957,Non-White,Male,30,Private,14,Prof-specialty,<=50K,>50K,-0.5021289973202372,0.7359259919757113,1,1,0
37665,White,Male,40,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.7084676883910176,1.5828647983146837,1,1,1
47425,White,Male,50,Self-emp-not-inc,10,Sales,<=50K,>50K,-0.1980940937451103,0.13511455704145242,1,1,0
38285,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,1,0
23118,White,Male,60,Private,9,Craft-repair,<=50K,>50K,0.04371910307197282,-0.12931728297616388,0,1,0
13107,White,Female,40,Private,10,Exec-managerial,<=50K,>50K,-0.1627076561345846,0.060264288531374235,0,1,0
22280,White,Female,30,Private,13,Sales,<=50K,>50K,-0.21387011098728118,-0.07589569291191771,0,1,0
12708,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
2337,Non-White,Male,30,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.18799333136134097,-0.08801993482849846,0,1,0
31221,Non-White,Male,30,Private,13,Sales,<=50K,>50K,-0.2714808689362637,-0.11183601701094924,0,1,0
23048,White,Female,50,Private,10,Exec-managerial,<=50K,>50K,-0.12940849452716505,0.034664211982997295,0,1,0
30312,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,1,0
46599,White,Male,50,Private,9,Farming-fishing,<=50K,>50K,-0.17965238683511317,-0.07942225381924012,0,1,0
7040,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
36031,White,Male,30,Private,11,Exec-managerial,>50K,>50K,-0.3765667955970012,0.10998979622480488,1,1,1
18083,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
10760,Non-White,Male,20,Private,7,Craft-repair,<=50K,>50K,0.19298630826874788,-0.7199608993927021,0,1,0
45633,White,Female,40,Private,9,Exec-managerial,<=50K,>50K,-0.20099615553131558,0.00388682160520462,0,1,0
36287,White,Male,20,Private,12,Tech-support,<=50K,>50K,-0.1454191311631972,-0.22531131108337277,0,1,0
17491,White,Female,60,Unknown,13,Unknown,<=50K,>50K,2.108001114722392,1.1724561076800186,2,1,0
27546,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,1,0
27841,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
41108,White,Male,20,State-gov,10,Craft-repair,<=50K,>50K,-0.169237929945235,0.054921184850102035,0,1,0
12281,White,Male,60,Self-emp-not-inc,13,Craft-repair,<=50K,>50K,-0.1596101051319164,0.5000417688613125,1,1,0
45115,White,Male,40,Private,13,Tech-support,>50K,>50K,-0.4006356571214911,0.18161252065431954,1,1,1
33858,White,Female,40,Private,9,Exec-managerial,<=50K,>50K,-0.20099615553131558,0.00388682160520462,0,1,0
23605,White,Female,40,Private,11,Craft-repair,<=50K,>50K,-0.21918368056347956,-0.14129664164908495,0,1,0
48506,White,Male,20,Local-gov,10,Protective-serv,<=50K,>50K,-0.20722840386978755,0.3370567621106449,1,1,0
15791,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
7861,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
38300,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
15380,Non-White,Male,30,Private,14,Prof-specialty,<=50K,>50K,-0.5021289973202372,0.7359259919757113,1,1,0
40944,White,Male,40,State-gov,9,Protective-serv,<=50K,>50K,-0.4231224357393268,0.5583659285809265,1,1,0
39975,White,Male,60,Private,4,Farming-fishing,<=50K,>50K,0.19893816577510737,0.1735172561886449,0,1,0
41864,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
27290,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,1,0
17969,White,Female,50,State-gov,9,Exec-managerial,<=50K,>50K,-0.2877761127051298,0.4346398752934818,1,1,0
620,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,1,0
42062,White,Female,40,State-gov,9,Adm-clerical,<=50K,>50K,-0.1914715705427064,0.11463752820402992,1,1,0
41775,Non-White,Male,40,Private,9,Adm-clerical,>50K,>50K,-0.12900320971045526,-0.37765592613165566,0,1,1
24414,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,1,0
29813,Non-White,Male,40,Private,16,Exec-managerial,>50K,>50K,-0.5217538665171919,0.7890663718614753,1,1,1
19816,White,Female,40,Local-gov,10,Adm-clerical,<=50K,>50K,-0.13457191082908823,0.13242065345524315,1,1,0
5227,White,Male,50,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.40050849234621333,0.483742236779395,1,1,1
30379,White,Male,40,Private,15,Prof-specialty,>50K,>50K,-0.5893415231284309,1.1524225635448107,1,1,1
21082,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
1970,White,Male,40,Self-emp-inc,10,Craft-repair,>50K,>50K,-0.32727934858250907,0.2681025811048158,1,1,1
25104,Non-White,Female,30,Private,10,Prof-specialty,<=50K,>50K,-0.13901754125870386,0.09795795127442437,0,1,0
36630,White,Female,40,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.5361129373214686,1.3840266247083313,1,1,1
15407,Non-White,Male,20,Private,7,Craft-repair,<=50K,>50K,0.19298630826874788,-0.7199608993927021,0,1,0
11574,White,Female,40,Local-gov,13,Prof-specialty,<=50K,>50K,-0.502263059282252,1.01437860591087,1,1,0
17284,White,Male,50,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.27359926846200217,0.06230012097661087,0,1,0
19711,White,Male,60,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.016737644280795484,0.17730003514005088,1,1,0
5521,White,Male,60,Self-emp-not-inc,15,Exec-managerial,>50K,>50K,-0.30271100025710396,1.2784484572533823,1,1,1
20405,White,Male,40,Self-emp-inc,10,Farming-fishing,<=50K,>50K,-0.29378921430838834,0.4329975244251795,1,1,0
10005,White,Male,60,Private,10,Handlers-cleaners,<=50K,>50K,0.17084404803711722,-0.25856688268264916,0,1,0
23377,White,Female,30,Private,14,Exec-managerial,>50K,>50K,-0.3875917549357857,0.5018750540520368,1,1,1
31553,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
24238,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
21363,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,1,0
21890,White,Male,40,Self-emp-inc,10,Transport-moving,>50K,>50K,-0.30070247364622965,0.24303485426084412,1,1,1
13878,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
8800,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
16543,White,Male,60,Private,9,Exec-managerial,>50K,>50K,-0.02452070290241997,0.1682999161729619,0,1,1
21681,White,Female,70,Local-gov,14,Prof-specialty,>50K,>50K,-0.07304079196132614,1.577027715815646,1,1,1
46650,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,1,0
34486,White,Male,40,Self-emp-not-inc,13,Farming-fishing,<=50K,>50K,-0.4162807566464219,0.5755368745666132,1,1,0
25742,White,Male,60,Self-emp-not-inc,10,Sales,<=50K,>50K,0.05876753043609636,0.2501144712048925,1,1,0
36399,Non-White,Male,50,Self-emp-not-inc,10,Exec-managerial,>50K,>50K,-0.24747599982891597,0.3053412060001805,1,1,1
43611,White,Male,40,Private,15,Exec-managerial,>50K,>50K,-0.5324150386929619,0.8824313015221046,1,1,1
25845,White,Female,40,Private,14,Other-service,<=50K,>50K,-0.20560311847175972,0.1666522920360002,1,1,0
14452,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
1375,White,Male,30,Local-gov,10,Protective-serv,<=50K,>50K,-0.34168075192510694,0.4548050356042095,1,1,0
856,Non-White,Male,40,Private,10,Craft-repair,>50K,>50K,-0.1520786081091744,-0.273293234716783,0,1,1
31424,White,Male,50,Local-gov,9,Transport-moving,<=50K,>50K,-0.288033604637301,0.14837386457812216,1,1,0
42432,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
38637,Non-White,Male,40,Local-gov,9,Craft-repair,<=50K,>50K,-0.291835065970252,0.08808808691874503,1,1,0
24442,White,Female,40,Private,13,Prof-specialty,<=50K,>50K,-0.4007951008179055,0.5966198173491721,1,1,0
14057,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
32481,Non-White,Male,40,Private,9,Sales,<=50K,>50K,-0.1531504321857446,-0.31323373250428066,0,1,0
45350,White,Male,30,Local-gov,11,Protective-serv,>50K,>50K,-0.4663965823283947,0.5508613045728761,1,1,1
26985,White,Male,20,Private,13,Sales,<=50K,>50K,-0.19310309609169238,-0.11863070945278816,0,1,0
36966,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,1,0
5619,White,Male,40,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.2686099306726907,0.14427766445115742,1,1,0
17334,White,Male,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.6842135550959335,1.385982379817065,1,1,1
46105,White,Female,40,Private,9,Craft-repair,<=50K,>50K,-0.1327563495569228,-0.2937303775439211,0,1,0
38294,White,Male,50,Self-emp-inc,9,Sales,<=50K,>50K,-0.2950520110516597,0.20256200676894118,1,1,0
2406,White,Male,50,Federal-gov,10,Adm-clerical,>50K,>50K,-0.19078687963969168,-0.017226249159798725,0,1,1
33564,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,1,0
37457,Non-White,Male,40,Local-gov,12,Exec-managerial,<=50K,>50K,-0.40672517899339294,0.5406154797729348,1,1,0
33645,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
3606,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
33077,White,Female,50,State-gov,9,Tech-support,>50K,>50K,-0.23085782028445379,0.21461058366864094,1,1,1
126,White,Female,40,Federal-gov,16,Prof-specialty,>50K,>50K,-0.5983663487263172,1.3136966635255514,1,1,1
2703,White,Male,60,Private,9,Craft-repair,<=50K,>50K,0.04371910307197282,-0.12931728297616388,0,1,0
9563,White,Male,40,Self-emp-inc,13,Sales,>50K,>50K,-0.47122363351020013,0.5509038170385797,1,1,1
48402,White,Female,30,Private,12,Exec-managerial,<=50K,>50K,-0.22310443847946201,0.03745299708233854,0,1,0
48576,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
18453,White,Female,60,Local-gov,9,Adm-clerical,<=50K,>50K,0.11730037556280695,0.16544302414413656,0,1,0
