,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_before_onehot,income_after_onehot
37753,Non-White,Male,30,Private,9,Machine-op-inspct,<=50K,<=50K,-0.10912921485373868,-0.6015534865312434,0,0,0
9612,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,0,1
36077,White,Female,20,Private,13,Exec-managerial,<=50K,<=50K,-0.1848742442265154,0.08753626360497148,0,0,0
47289,White,Male,20,Private,5,Other-service,<=50K,<=50K,0.1806701985660232,-0.6454195713044019,0,0,0
15941,White,Female,30,Local-gov,13,Exec-managerial,<=50K,<=50K,-0.4207945507461814,0.6230433256602338,1,0,0
39316,White,Male,30,Private,3,Farming-fishing,<=50K,<=50K,-0.1246002154960442,-0.19733536431837648,0,0,0
44893,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
28059,White,Female,60,Private,10,Adm-clerical,<=50K,<=50K,0.2570568334238845,-0.1959382974913915,0,0,0
11430,White,Female,30,State-gov,10,Adm-clerical,<=50K,<=50K,-0.12864104704537366,0.049670976902269404,0,0,0
11046,White,Male,70,Self-emp-not-inc,7,Craft-repair,<=50K,<=50K,0.4149480435241873,0.2027608844480086,0,0,0
1747,Non-White,Male,50,Local-gov,9,Transport-moving,<=50K,>50K,-0.23195902942655305,0.03742028352639646,0,0,1
7552,White,Female,10,Private,6,Adm-clerical,<=50K,<=50K,0.5856688503273716,-0.8337954078826627,0,0,0
13680,White,Male,50,Private,9,Handlers-cleaners,<=50K,>50K,-0.12430607554082046,-0.4299442637722588,0,0,1
33289,White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.1579956613375386,0.5775997115483688,2,0,0
27197,White,Male,40,Local-gov,11,Other-service,<=50K,<=50K,-0.2960461175973219,0.19252582277046595,1,0,0
8801,White,Male,20,State-gov,13,Prof-specialty,<=50K,<=50K,-0.47556518060294867,0.8888939128170258,1,0,0
43238,Non-White,Male,20,Unknown,10,Unknown,<=50K,<=50K,2.100384903388556,0.5416593874493373,2,0,0
38710,White,Female,20,Private,13,Exec-managerial,<=50K,<=50K,-0.1848742442265154,0.08753626360497148,0,0,0
19319,White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.0013891350076811015,-0.6434364789453766,0,0,0
38509,White,Male,20,Private,9,Machine-op-inspct,<=50K,<=50K,-0.030751442009167285,-0.6083481789730824,0,0,0
16815,Non-White,Female,30,Unknown,9,Unknown,<=50K,<=50K,2.041329389096236,0.5280169370640381,2,0,0
40571,White,Female,40,Self-emp-not-inc,11,Exec-managerial,<=50K,<=50K,-0.34788023389064066,0.4629378756162556,1,0,0
33435,White,Male,20,Private,10,Transport-moving,<=50K,<=50K,-0.022581936227721876,-0.4264996722305237,0,0,0
40948,White,Male,30,Private,11,Sales,<=50K,>50K,-0.2711103143024476,-0.1711904337856489,0,0,1
6442,White,Male,50,Self-emp-not-inc,9,Farming-fishing,<=50K,<=50K,-0.24010913418788146,0.2271950642969746,1,0,0
47216,White,Female,50,Private,9,Adm-clerical,<=50K,<=50K,-0.038093290154053126,-0.3673156785810011,0,0,0
41032,Non-White,Female,40,Private,12,Exec-managerial,<=50K,<=50K,-0.19157188736931577,0.04784343425854293,0,0,0
9365,White,Male,50,Private,3,Craft-repair,<=50K,<=50K,-0.1493332122633471,-0.266486365959187,0,0,0
6666,White,Female,20,Private,9,Other-service,<=50K,<=50K,0.16452887718923315,-0.6917722503602569,0,0,0
43755,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,0,1
2675,White,Male,30,Private,10,Transport-moving,<=50K,>50K,-0.15703428428304125,-0.3087513987369591,0,0,1
29865,White,Male,10,Self-emp-not-inc,9,Sales,<=50K,<=50K,0.20635811459694733,-0.3164889152113904,0,0,0
8128,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,0,1
24382,White,Male,30,Private,9,Prof-specialty,<=50K,>50K,-0.3470659490259134,0.22754732235267466,1,0,1
10477,White,Male,40,Private,12,Craft-repair,<=50K,>50K,-0.2930919897654016,-0.0638069268861629,0,0,1
3043,Non-White,Female,50,Private,9,Machine-op-inspct,<=50K,<=50K,0.013313255812809696,-0.5808228018043844,0,0,0
37588,White,Female,40,Local-gov,14,Prof-specialty,<=50K,>50K,-0.5705282219362029,1.3109691228643707,1,0,1
46554,White,Male,10,Self-emp-inc,7,Farming-fishing,<=50K,<=50K,0.368321199259821,-0.19540393040429496,0,0,0
10016,White,Male,50,Private,6,Transport-moving,<=50K,>50K,-0.005544213430318418,-0.34063864795856386,0,0,1
47706,White,Male,60,Self-emp-inc,9,Craft-repair,<=50K,<=50K,-0.07540706219061388,0.3011249517937092,1,0,0
37936,White,Female,60,Unknown,9,Unknown,<=50K,<=50K,2.2508735755735123,0.849714373958757,2,0,0
8590,Non-White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.2632520170710868,0.09433095604681037,1,0,1
22083,White,Male,50,Private,11,Exec-managerial,<=50K,>50K,-0.3678096580901834,0.2057337379043581,1,0,1
45229,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
33387,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
35318,White,Female,40,Self-emp-not-inc,10,Prof-specialty,<=50K,<=50K,-0.28009088792282183,0.6368728686702949,1,0,0
21879,White,Female,30,Private,9,Sales,<=50K,<=50K,-0.07099765013616026,-0.39863742663317925,0,0,0
1899,Non-White,Female,30,Private,9,Handlers-cleaners,<=50K,<=50K,0.03669669532284027,-0.7116550434562319,0,0,0
14741,White,Male,20,Private,13,Tech-support,<=50K,<=50K,-0.24164128496556997,-0.05747977106717522,0,0,0
36466,White,Male,40,Self-emp-not-inc,13,Farming-fishing,<=50K,>50K,-0.4162807566464219,0.5755368745666132,1,0,1
40663,White,Male,30,Private,11,Craft-repair,<=50K,>50K,-0.3083269896226084,-0.18762740292432087,0,0,1
22017,White,Male,50,Self-emp-not-inc,13,Prof-specialty,<=50K,>50K,-0.5416380197229848,0.9526503158697042,1,0,1
8288,White,Male,40,Unknown,9,Unknown,<=50K,<=50K,1.8470274566251559,0.8353277932963882,2,0,0
1812,Non-White,Male,20,Unknown,9,Unknown,<=50K,<=50K,2.062096403991825,0.48528192052316765,2,0,0
20064,Non-White,Male,20,Private,9,Exec-managerial,<=50K,<=50K,-0.0996125413243771,-0.27114579421532164,0,0,0
43501,White,Female,20,Local-gov,9,Protective-serv,<=50K,<=50K,-0.131831570106788,0.2056660382317811,1,0,0
20589,White,Female,60,Self-emp-not-inc,10,Craft-repair,<=50K,<=50K,0.1352361882756661,0.15866424511352628,0,0,0
38380,White,Male,30,Federal-gov,9,Adm-clerical,<=50K,>50K,-0.2378325165432405,-0.16934765776552152,0,0,1
27131,White,Male,30,Private,12,Craft-repair,<=50K,>50K,-0.26854996566479983,-0.18515094511409302,0,0,1
7059,Non-White,Female,30,Local-gov,9,Adm-clerical,<=50K,>50K,-0.09224381091446954,-0.15625441275058233,0,0,1
48771,White,Male,70,Unknown,9,Unknown,<=50K,<=50K,2.3445148866000323,1.1013863862476636,2,0,0
14978,Non-White,Male,30,Private,11,Sales,<=50K,<=50K,-0.21503573909169962,-0.2821440148373746,0,0,0
10357,White,Female,20,Private,10,Sales,<=50K,<=50K,0.10174319731589013,-0.46000823320057427,0,0,0
40878,Non-White,Male,30,Private,11,Tech-support,<=50K,<=50K,-0.2635739279655772,-0.2209930764517617,0,0,0
47844,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,0,1
36553,Non-White,Female,10,Private,6,Prof-specialty,<=50K,<=50K,0.45521323733280766,-0.32915530327385356,0,0,0
19140,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
14571,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,0,1
16369,Non-White,Female,30,Private,9,Sales,<=50K,<=50K,-0.014923074925412288,-0.5095910076849051,0,0,0
16900,White,Male,40,Private,5,Handlers-cleaners,<=50K,<=50K,-0.02777858261171937,-0.43300476512072095,0,0,0
45710,Non-White,Male,30,Private,9,Other-service,<=50K,<=50K,-0.027534228815068836,-0.6099643009657237,0,0,0
40793,White,Male,40,Private,10,Transport-moving,<=50K,>50K,-0.181576308383643,-0.18740738050902897,0,0,1
3271,White,Female,10,Local-gov,7,Prof-specialty,<=50K,<=50K,0.34100831453380936,0.11961288428630347,0,0,0
24177,White,Male,20,Private,10,Sales,<=50K,<=50K,-0.011942135843840447,-0.3849949762478801,0,0,0
24446,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
41944,White,Female,50,Private,9,Exec-managerial,<=50K,<=50K,-0.16769699392389606,-0.021713254943172305,0,0,0
9143,Non-White,Female,20,State-gov,15,Prof-specialty,<=50K,<=50K,-0.38066636138326493,1.18371656405555,1,0,0
37136,Non-White,Male,40,Federal-gov,9,Transport-moving,<=50K,>50K,-0.24108698829226502,-0.13603972294458572,0,0,1
18149,White,Male,30,State-gov,13,Adm-clerical,<=50K,<=50K,-0.42348734045295616,0.3910485006500557,1,0,0
21827,White,Female,30,Private,10,Other-service,<=50K,<=50K,0.06836502853064476,-0.5176465099405226,0,0,0
17435,White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.0013891350076811015,-0.6434364789453766,0,0,0
10932,Non-White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.3201785015065558,0.3643222180695163,1,0,1
12247,Non-White,Female,60,Private,9,Adm-clerical,<=50K,<=50K,0.2748429092379015,-0.3632693454692868,0,0,0
25899,White,Male,60,Private,13,Farming-fishing,<=50K,<=50K,-0.06566322350502739,0.3583193940654615,1,0,0
39404,Non-White,Female,40,Private,9,Protective-serv,<=50K,<=50K,-0.13328340858761453,-0.0839540396601476,0,0,0
41721,White,Male,40,Self-emp-not-inc,6,Craft-repair,<=50K,<=50K,-0.12587699732678567,0.016646473549999406,0,0,0
16264,White,Male,30,Private,9,Handlers-cleaners,<=50K,<=50K,-0.13306321304763827,-0.5256882054518119,0,0,0
47881,White,Female,30,Private,13,Adm-clerical,<=50K,<=50K,-0.18972288851199184,-0.14031788653929272,0,0,0
26045,Non-White,Female,40,Private,10,Other-service,<=50K,<=50K,0.09989757964079102,-0.5072560727643183,0,0,0
21689,White,Male,20,Private,9,Transport-moving,<=50K,<=50K,-0.060870435624452886,-0.48287713915669334,0,0,0
40968,White,Male,10,Private,10,Transport-moving,<=50K,<=50K,0.2944635609625652,-0.6082334623840792,0,0,0
23875,Non-White,Male,50,Private,9,Transport-moving,<=50K,>50K,-0.13049107096220647,-0.38033850503530126,0,0,1
40888,Non-White,Female,30,Unknown,8,Unknown,<=50K,<=50K,2.2242466069670397,0.37354076745367104,2,0,0
2777,White,Male,40,Unknown,6,Unknown,<=50K,<=50K,2.028048889367792,0.7640740693213998,2,0,0
17521,White,Female,60,Private,10,Other-service,<=50K,<=50K,0.33398379021866925,-0.3069026540975295,0,0,0
41640,White,Male,80,Unknown,9,Unknown,<=50K,<=50K,2.04128472423422,0.7415800750117838,2,0,0
18224,White,Male,20,State-gov,13,Prof-specialty,<=50K,<=50K,-0.47556518060294867,0.8888939128170258,1,0,0
7951,White,Male,30,Local-gov,9,Protective-serv,<=50K,>50K,-0.37996925132183795,0.3984275686780399,1,0,1
19935,White,Male,30,Private,9,Farming-fishing,<=50K,<=50K,-0.18840952434193098,-0.1751661954987933,0,0,0
4560,White,Male,30,Private,9,Adm-clerical,<=50K,<=50K,-0.1605357608206015,-0.3880463633078601,0,0,0
5303,White,Male,30,Private,8,Protective-serv,<=50K,<=50K,-0.09558407498668785,-0.17380738949402486,0,0,0
5656,Non-White,Female,20,Federal-gov,10,Adm-clerical,<=50K,<=50K,0.10466823927928844,-0.41668530233733647,0,0,0
24954,White,Female,30,Private,10,Other-service,<=50K,<=50K,0.06836502853064476,-0.5176465099405226,0,0,0
1912,White,Male,20,Private,9,Machine-op-inspct,<=50K,<=50K,-0.030751442009167285,-0.6083481789730824,0,0,0
36632,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,0,1
20454,White,Female,60,Private,10,Other-service,<=50K,<=50K,0.33398379021866925,-0.3069026540975295,0,0,0
43575,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,0,1
10996,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,0,1
39937,White,Female,20,Private,9,Exec-managerial,<=50K,<=50K,-0.0420017833753945,-0.23520547011629012,0,0,0
5479,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,0,1
33991,Non-White,Male,30,Private,13,Prof-specialty,<=50K,>50K,-0.4338638346662863,0.43933547502221054,1,0,1
3283,White,Male,30,Private,5,Farming-fishing,<=50K,<=50K,-0.058582869805410324,-0.20382677339563243,0,0,0
18340,White,Female,60,Private,10,Adm-clerical,<=50K,<=50K,0.2570568334238845,-0.1959382974913915,0,0,0
25793,White,Male,20,Private,11,Tech-support,<=50K,>50K,-0.18519615512100582,-0.2277877688936006,0,0,1
41662,White,Male,50,Self-emp-not-inc,11,Craft-repair,<=50K,>50K,-0.3600265994685589,0.21473385687144708,1,0,1
47764,White,Male,40,Private,9,Sales,<=50K,>50K,-0.20922500739649258,-0.20228015145255498,0,0,1
39667,White,Male,30,Private,10,Prof-specialty,<=50K,<=50K,-0.3087774496291824,0.2839247892788443,1,0,0
34899,White,Male,30,Federal-gov,11,Tech-support,<=50K,<=50K,-0.3969452588989642,0.1086592101423026,1,0,0
6134,White,Female,20,Private,5,Machine-op-inspct,<=50K,<=50K,0.21276054568708394,-0.7120220138226157,0,0,0
15294,White,Male,40,Private,9,Handlers-cleaners,<=50K,<=50K,-0.15760523714824,-0.4043441872238819,0,0,0
21737,White,Male,30,Private,10,Adm-clerical,<=50K,<=50K,-0.12224726142387049,-0.3316688963816905,0,0,0
5256,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,0,1
12543,Non-White,Female,30,Local-gov,10,Other-service,<=50K,<=50K,0.022971645277046166,-0.21084130243055066,0,0,0
46967,Non-White,Female,40,Private,13,Adm-clerical,<=50K,<=50K,-0.1581903374018456,-0.12992744936308834,0,0,0
3913,White,Female,10,Private,6,Sales,<=50K,<=50K,0.5615216278520823,-0.7693732142552877,0,0,0
40215,White,Male,20,Private,12,Adm-clerical,<=50K,<=50K,-0.07273371981403028,-0.3508844430963607,0,0,0
8101,Non-White,Male,50,Federal-gov,9,Adm-clerical,<=50K,<=50K,-0.17300080382567473,-0.18455729713769403,0,0,0
40164,White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.1579956613375386,0.5775997115483688,2,0,0
21839,White,Female,30,Private,13,Exec-managerial,<=50K,>50K,-0.3193265922818348,0.20528453709853609,1,0,1
14208,White,Male,40,Self-emp-not-inc,9,Craft-repair,<=50K,>50K,-0.3068984300694217,0.08790019752498779,1,0,1
12827,White,Female,20,Local-gov,13,Prof-specialty,<=50K,<=50K,-0.34326868712633096,0.7752863141893751,1,0,0
23698,Non-White,Male,30,Private,9,Other-service,<=50K,<=50K,-0.027534228815068836,-0.6099643009657237,0,0,0
23652,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,0,1
41610,White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.12589041979117946,-0.5244304268279493,0,0,0
46533,White,Male,20,Private,9,Sales,<=50K,<=50K,-0.050230635240571454,-0.4413724431740497,0,0,0
27460,White,Male,70,Private,7,Machine-op-inspct,<=50K,<=50K,0.5321006594285206,-0.25439520032856683,0,0,0
12732,White,Female,30,Private,10,Craft-repair,<=50K,<=50K,-0.0699258260595901,-0.35869692884568166,0,0,0
12046,White,Male,40,Private,9,Handlers-cleaners,<=50K,<=50K,-0.15760523714824,-0.4043441872238819,0,0,0
40974,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
14520,White,Male,50,Private,9,Adm-clerical,<=50K,>50K,-0.1517786233137837,-0.2923024216283069,0,0,1
28906,White,Male,40,Private,7,Craft-repair,<=50K,<=50K,-0.02208263909792121,-0.3699150266194816,0,0,0
40768,White,Male,10,Private,9,Adm-clerical,<=50K,<=50K,0.29096208442500493,-0.6875284269549801,0,0,0
45026,White,Female,20,Private,9,Sales,<=50K,<=50K,0.06345469791915911,-0.5163857001267439,0,0,0
9711,White,Male,30,State-gov,13,Prof-specialty,<=50K,<=50K,-0.6100175286582681,1.0066421863105905,1,0,0
47737,Non-White,Female,40,Private,13,Adm-clerical,<=50K,<=50K,-0.1581903374018456,-0.12992744936308834,0,0,0
1220,White,Male,50,Private,10,Transport-moving,<=50K,>50K,-0.14827714677622345,-0.2130074570574059,0,0,1
17017,White,Male,50,Self-emp-not-inc,9,Transport-moving,<=50K,>50K,-0.24702239352572275,0.037232394132639214,0,0,1
26563,White,Female,40,Private,9,Adm-clerical,<=50K,<=50K,-0.07139245176147266,-0.3417156020326242,0,0,0
47229,White,Female,30,Private,13,Adm-clerical,<=50K,<=50K,-0.18972288851199184,-0.14031788653929272,0,0,0
44783,White,Female,40,Private,10,Adm-clerical,<=50K,<=50K,-0.03310395236474165,-0.28533813510645456,0,0,0
23571,White,Female,60,Unknown,9,Unknown,<=50K,<=50K,2.2508735755735123,0.849714373958757,2,0,0
8376,White,Female,60,Private,12,Priv-house-serv,<=50K,<=50K,0.35027175802554683,-0.2933694636410311,0,0,0
11655,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
3592,Non-White,Male,20,Private,9,Handlers-cleaners,<=50K,<=50K,0.057463710218429075,-0.7543900599971023,0,0,0
19479,White,Male,30,Private,4,Craft-repair,<=50K,<=50K,-0.10017073018703779,-0.20212154297471202,0,0,0
27484,White,Male,70,Private,9,Other-service,<=50K,<=50K,0.38933660184845825,-0.1116081087347925,0,0,0
21857,White,Male,30,Private,11,Handlers-cleaners,<=50K,>50K,-0.21949054405419502,-0.3732544695569758,0,0,1
22039,White,Male,40,Private,12,Transport-moving,<=50K,<=50K,-0.26651511482912216,-0.08887465373013455,0,0,0
26125,Non-White,Female,20,Unknown,10,Unknown,<=50K,<=50K,2.2140702365482863,0.46664613049664305,2,0,0
38069,White,Female,50,Private,10,Adm-clerical,<=50K,<=50K,0.00019520924267788151,-0.3109382116548315,0,0,0
8452,White,Female,30,Private,9,Adm-clerical,<=50K,<=50K,-0.04685042766087094,-0.46305962026055425,0,0,0
47138,White,Female,20,Private,10,Other-service,<=50K,<=50K,0.20281737658596416,-0.6353947834340873,0,0,0
39318,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,0,1
30041,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,0,1
37669,White,Male,30,Private,11,Protective-serv,<=50K,<=50K,-0.3649286238640481,0.1331025160111784,1,0,0
34332,Non-White,Male,60,Private,9,Craft-repair,<=50K,<=50K,0.0997936782827208,-0.2402708640278896,0,0,0
31469,White,Male,20,Self-emp-not-inc,10,Craft-repair,<=50K,<=50K,-0.10961555851676959,-0.09481462727033736,0,0,0
34727,White,Female,10,Unknown,6,Unknown,<=50K,<=50K,2.6177740918737307,0.2682347304936554,2,0,0
20642,White,Male,20,Private,10,Machine-op-inspct,<=50K,<=50K,0.007537057387563722,-0.5519707120469127,0,0,0
38200,White,Female,20,Self-emp-not-inc,8,Adm-clerical,<=50K,<=50K,0.21006239091248366,-0.42866674524827125,0,0,0
2831,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,0,1
13061,White,Female,40,Private,12,Prof-specialty,<=50K,>50K,-0.3045729470155327,0.42878827733297464,1,0,1
20544,White,Male,40,Private,9,Exec-managerial,<=50K,>50K,-0.3146814886910462,0.07890007855789882,1,0,1
37634,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
39291,White,Male,20,Private,5,Craft-repair,<=50K,<=50K,0.04237934397578836,-0.48646999020956083,0,0,0
32630,White,Male,40,Private,10,Other-service,<=50K,<=50K,-0.06986232872968755,-0.32128923475989835,0,0,0
44088,White,Female,40,Federal-gov,13,Exec-managerial,<=50K,<=50K,-0.4211653721050755,0.5453272608688048,1,0,0
2195,White,Female,20,Private,10,Adm-clerical,<=50K,<=50K,0.12589041979117946,-0.5244304268279493,0,0,0
23039,White,Male,30,Local-gov,13,Adm-clerical,<=50K,>50K,-0.404876180136069,0.35245415897509924,1,0,1
48209,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,0,1
48021,White,Female,20,Unknown,9,Unknown,<=50K,<=50K,2.1197071619408074,0.5212222446221992,2,0,0
2595,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,0,1
17613,White,Male,40,Private,9,Exec-managerial,<=50K,>50K,-0.3146814886910462,0.07890007855789882,1,0,1
41457,White,Female,20,Private,12,Adm-clerical,<=50K,<=50K,0.040951613345700306,-0.42589770004905486,0,0,0
38318,White,Female,40,Local-gov,9,Exec-managerial,<=50K,<=50K,-0.3024641139956622,0.42164561016690233,1,0,0
3552,White,Male,50,Local-gov,9,Craft-repair,<=50K,>50K,-0.3146104795735804,0.1734415914220938,1,0,1
48263,White,Male,70,Private,9,Sales,<=50K,<=50K,0.28826242257838425,0.06377844149872046,0,0,0
12564,White,Female,30,Private,14,Prof-specialty,<=50K,>50K,-0.4445182393712546,0.7718663160747429,1,0,1
18907,White,Female,40,Unknown,10,Unknown,<=50K,<=50K,1.9990012891816173,0.8166920032698636,2,0,0
4848,White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.37625307671730374,0.47527579912124207,1,0,1
38625,White,Male,20,Self-emp-not-inc,13,Protective-serv,<=50K,>50K,-0.3473781530060612,0.4922795584602539,1,0,1
14840,White,Female,20,Private,11,Adm-clerical,<=50K,<=50K,0.0011745893878916827,-0.4283741578592827,0,0,0
25384,White,Male,20,Private,9,Other-service,<=50K,<=50K,0.050843544029502565,-0.6167589934075627,0,0,0
31610,White,Male,40,State-gov,9,Craft-repair,<=50K,<=50K,-0.3665208014978871,0.2376360096454272,1,0,0
846,White,Male,20,Private,13,Exec-managerial,<=50K,>50K,-0.298559577386246,0.16254952055766564,1,0,1
29046,White,Male,20,Private,2,Craft-repair,<=50K,<=50K,-0.0012631218954384199,-0.5361447318577145,0,0,0
29277,White,Female,20,Private,9,Other-service,<=50K,<=50K,0.16452887718923315,-0.6917722503602569,0,0,0
30297,White,Male,30,Private,11,Transport-moving,<=50K,<=50K,-0.281750114686329,-0.21269512976829252,0,0,0
24581,Non-White,Female,20,Private,9,Other-service,<=50K,<=50K,0.22060345239998114,-0.8027258314119826,0,0,0
32992,White,Male,30,Private,9,Handlers-cleaners,<=50K,<=50K,-0.13306321304763827,-0.5256882054518119,0,0,0
33461,White,Female,30,Private,9,Other-service,<=50K,<=50K,0.030076529133913756,-0.5740239768666923,0,0,0
470,White,Female,10,Unknown,10,Unknown,<=50K,<=50K,2.4750411585278256,0.3958659213948134,2,0,0
24257,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,0,1
45094,White,Male,60,Private,4,Transport-moving,<=50K,>50K,0.19202490643726608,-0.016445413975690486,0,0,1
34140,Non-White,Female,30,Local-gov,10,Exec-managerial,<=50K,<=50K,-0.18355901528758148,0.24572547781341608,1,0,0
43826,White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1897458141650884,-0.36925588725158753,0,0,1
3987,Non-White,Female,30,Private,13,Prof-specialty,<=50K,>50K,-0.3201785015065558,0.3643222180695163,1,0,1
23468,White,Male,60,Local-gov,9,Craft-repair,<=50K,<=50K,-0.05774885539237376,0.2884415055855338,1,0,0
35441,Non-White,Female,20,Private,4,Machine-op-inspct,<=50K,<=50K,0.26073739479032515,-0.6563754211330572,0,0,0
11653,White,Male,30,Private,11,Sales,<=50K,>50K,-0.2711103143024476,-0.1711904337856489,0,0,1
12456,White,Female,20,Private,6,Sales,<=50K,<=50K,0.24447613066179516,-0.5876394241017323,0,0,0
9274,White,Female,60,Self-emp-not-inc,10,Exec-managerial,<=50K,<=50K,0.06699638230127332,0.45628144426265205,1,0,0
35652,White,Female,40,Private,10,Exec-managerial,<=50K,>50K,-0.1627076561345846,0.060264288531374235,0,0,1
26817,White,Female,40,Private,13,Other-service,<=50K,>50K,-0.13733795581780886,-0.12993822491750057,0,0,1
43923,White,Male,20,Private,12,Other-service,<=50K,<=50K,0.004193236980754422,-0.46184879970249865,0,0,0
22285,White,Female,60,Unknown,9,Unknown,<=50K,<=50K,2.2508735755735123,0.849714373958757,2,0,0
36697,White,Male,20,Private,10,Prof-specialty,<=50K,<=50K,-0.17432510157386302,0.16617651578527964,1,0,0
20358,White,Female,30,Private,9,Other-service,<=50K,<=50K,0.030076529133913756,-0.5740239768666923,0,0,0
22847,White,Male,40,Local-gov,9,Other-service,<=50K,<=50K,-0.2096187865907651,0.04009208687562975,0,0,0
24553,White,Male,10,Private,9,Sales,<=50K,<=50K,0.26681486194971565,-0.6231062333276051,0,0,0
25925,Non-White,Male,20,Private,9,Adm-clerical,<=50K,<=50K,0.02999116244546584,-0.6167482178531505,0,0,0
47725,White,Female,20,Private,10,Sales,<=50K,<=50K,0.10174319731589013,-0.46000823320057427,0,0,0
19239,White,Female,20,Private,9,Craft-repair,<=50K,<=50K,0.026238022598998285,-0.5328226692654159,0,0,0
33033,White,Female,30,Private,9,Exec-managerial,<=50K,<=50K,-0.17645413143071387,-0.11745719662272547,0,0,0
30450,White,Male,20,Private,9,Craft-repair,<=50K,<=50K,-0.0874473105607323,-0.4578094123127217,0,0,0
38628,White,Male,10,Private,9,Farming-fishing,<=50K,<=50K,0.2630883209036755,-0.4746482591459133,0,0,0
24,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,0,1
30383,Non-White,Female,50,Private,9,Adm-clerical,<=50K,<=50K,0.017981285056694846,-0.4782692596327268,0,0,0
14579,White,Male,20,Private,4,Handlers-cleaners,<=50K,<=50K,0.12311806343669497,-0.5054968831009315,0,0,0
28954,White,Female,20,Private,9,Sales,<=50K,<=50K,0.06345469791915911,-0.5163857001267439,0,0,0
1347,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,0,1
46460,White,Male,20,Private,10,Other-service,<=50K,<=50K,0.08913204342623357,-0.560381526481393,0,0,0
30807,White,Male,30,Local-gov,3,Handlers-cleaners,<=50K,<=50K,-0.1707218626660981,-0.13009858570969743,0,0,0
27196,White,Male,10,Unknown,8,Unknown,<=50K,<=50K,2.5059845438421675,0.26002554181097093,2,0,0
34165,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,0,1
46719,White,Male,30,Private,12,Sales,<=50K,<=50K,-0.23133329034463898,-0.16871397597542107,0,0,0
17430,White,Male,40,State-gov,9,Protective-serv,<=50K,>50K,-0.4231224357393268,0.5583659285809265,1,0,1
